,Weights,Bias
Feature384,-0.00044205401977694516,-0.9701999999999095
Feature385,0.0005533281314519465,-0.9701999999999095
Feature386,0.0,-0.9701999999999095
Feature387,0.0010612819466660395,-0.9701999999999095
Feature388,-0.0002796676149744467,-0.9701999999999095
Feature389,0.0006726166799805476,-0.9701999999999095
Feature390,0.0,-0.9701999999999095
Feature391,-0.00019133239236799547,-0.9701999999999095
Feature392,0.0,-0.9701999999999095
Feature393,0.0001434385152474817,-0.9701999999999095
Feature394,0.00037276818925259124,-0.9701999999999095
Feature395,-0.00010952592047367075,-0.9701999999999095
Feature396,0.0001330249315174459,-0.9701999999999095
Feature397,0.0,-0.9701999999999095
Feature398,-0.0005253013810215697,-0.9701999999999095
Feature399,-0.0002300073305623042,-0.9701999999999095
Feature400,0.0,-0.9701999999999095
Feature401,0.0,-0.9701999999999095
Feature402,-4.68348791845416e-05,-0.9701999999999095
Feature403,-0.00027150320394500366,-0.9701999999999095
Feature404,-0.00024318739633057048,-0.9701999999999095
Feature405,0.0,-0.9701999999999095
Feature406,0.0,-0.9701999999999095
Feature407,-7.427349562456375e-05,-0.9701999999999095
Feature408,-0.0012113308297546225,-0.9701999999999095
Feature409,-0.00011463235075415692,-0.9701999999999095
Feature410,-0.0006479683871775026,-0.9701999999999095
Feature411,-0.005318869074633443,-0.9701999999999095
Feature412,0.0,-0.9701999999999095
Feature413,0.0,-0.9701999999999095
Feature414,0.0,-0.9701999999999095
Feature415,0.0,-0.9701999999999095
Feature416,-0.0002625392152465615,-0.9701999999999095
Feature417,-0.00045924601443616636,-0.9701999999999095
Feature418,-0.0007789205629928058,-0.9701999999999095
Feature419,0.00041851117380548757,-0.9701999999999095
Feature420,0.00041851117380548757,-0.9701999999999095
Feature421,-2.7201953786110153e-05,-0.9701999999999095
Feature422,-0.0014699625806302732,-0.9701999999999095
Feature423,0.0,-0.9701999999999095
Feature424,-0.000725719221054681,-0.9701999999999095
Feature425,-0.000504212581872787,-0.9701999999999095
Feature426,0.0,-0.9701999999999095
Feature427,-0.00012116532924076448,-0.9701999999999095
Feature428,0.0005921687248513375,-0.9701999999999095
Feature429,0.00038136580408407747,-0.9701999999999095
Feature430,0.0,-0.9701999999999095
Feature431,-0.00020929018251391638,-0.9701999999999095
Feature432,0.0,-0.9701999999999095
Feature433,0.0,-0.9701999999999095
Feature434,-0.0004786260898540016,-0.9701999999999095
Feature435,-0.005103463001995904,-0.9701999999999095
Feature436,-0.0006462404174114539,-0.9701999999999095
Feature437,0.0,-0.9701999999999095
Feature438,-0.00014559652339765893,-0.9701999999999095
Feature439,-0.00029119304679531787,-0.9701999999999095
Feature440,-0.0012388744184940487,-0.9701999999999095
Feature441,0.00015319590333223924,-0.9701999999999095
Feature442,0.00020836341964984554,-0.9701999999999095
Feature443,-0.00011461931911750034,-0.9701999999999095
Feature444,-0.0001651740127607366,-0.9701999999999095
Feature445,-0.0006936623656527825,-0.9701999999999095
Feature446,0.0020552668294076767,-0.9701999999999095
Feature447,0.0,-0.9701999999999095
Feature448,0.0,-0.9701999999999095
Feature449,-0.00013750467505907883,-0.9701999999999095
Feature450,4.609251416469098e-05,-0.9701999999999095
Feature451,-0.001542064124849378,-0.9701999999999095
Feature452,0.0,-0.9701999999999095
Feature453,0.0006358546360246218,-0.9701999999999095
Feature454,0.0008395670911196303,-0.9701999999999095
Feature455,0.000520271652199766,-0.9701999999999095
Feature456,0.000167482829754585,-0.9701999999999095
Feature457,0.0,-0.9701999999999095
Feature458,0.0,-0.9701999999999095
Feature459,0.00013071901463301898,-0.9701999999999095
Feature460,-0.00021072188738325106,-0.9701999999999095
Feature461,-0.00011438935718803402,-0.9701999999999095
Feature462,-0.00043627939315662913,-0.9701999999999095
Feature463,-0.00019948393645274754,-0.9701999999999095
Feature464,0.0,-0.9701999999999095
Feature465,0.0001330129395594832,-0.9701999999999095
Feature466,-8.38845119524814e-05,-0.9701999999999095
Feature467,-6.668304140386509e-05,-0.9701999999999095
Feature468,0.000289975093471599,-0.9701999999999095
Feature469,-0.0004689471469722686,-0.9701999999999095
Feature470,-0.0003959766709405701,-0.9701999999999095
Feature471,-0.0019913942825519077,-0.9701999999999095
Feature472,-0.00027541724619798227,-0.9701999999999095
Feature473,-0.00036626422152431077,-0.9701999999999095
Feature474,0.004478811851864831,-0.9701999999999095
Feature475,0.0,-0.9701999999999095
Feature476,0.0005383086459104566,-0.9701999999999095
Feature477,0.010317899696929419,-0.9701999999999095
Feature478,-0.0001547292414794001,-0.9701999999999095
Feature479,0.0012267037586710804,-0.9701999999999095
Feature480,0.000815211940751598,-0.9701999999999095
Feature481,0.0009060175627998541,-0.9701999999999095
Feature482,0.00023540884885556165,-0.9701999999999095
Feature483,-0.00036626422152431077,-0.9701999999999095
Feature484,0.00037276818925259124,-0.9701999999999095
Feature485,0.000189991830755957,-0.9701999999999095
Feature486,-0.0002746882781996132,-0.9701999999999095
Feature487,0.00021271221203273828,-0.9701999999999095
Feature488,0.0008449282478062969,-0.9701999999999095
Feature489,0.0,-0.9701999999999095
Feature490,0.0014921925355568283,-0.9701999999999095
Feature491,0.0005833516059658205,-0.9701999999999095
Feature492,0.0008797658129886738,-0.9701999999999095
Feature493,0.01619064612073598,-0.9701999999999095
Feature494,-0.00024935859021997644,-0.9701999999999095
Feature495,0.001125966386412994,-0.9701999999999095
Feature496,0.00504631871840384,-0.9701999999999095
Feature497,-0.0016666943461313057,-0.9701999999999095
Feature498,0.004346267440670687,-0.9701999999999095
Feature499,-0.0006605536062601572,-0.9701999999999095
Feature500,-0.00041504861161637956,-0.9701999999999095
Feature501,0.00045364350136829627,-0.9701999999999095
Feature502,0.0003944632748108713,-0.9701999999999095
Feature503,-5.45931813003361e-05,-0.9701999999999095
Feature504,0.0,-0.9701999999999095
Feature505,0.00016947615674272443,-0.9701999999999095
Feature506,-5.45931813003361e-05,-0.9701999999999095
Feature507,-0.0008684571025418698,-0.9701999999999095
Feature508,-0.0008841080395538903,-0.9701999999999095
Feature509,-5.93983099384765e-05,-0.9701999999999095
Feature510,0.0,-0.9701999999999095
Feature511,0.0009712354939571163,-0.9701999999999095
Feature512,-0.0010173321595061168,-0.9701999999999095
Feature513,0.0005216667356426661,-0.9701999999999095
Feature514,-0.0008358512191887724,-0.9701999999999095
Feature515,0.0002216146449838728,-0.9701999999999095
Feature516,-0.00012948009898297797,-0.9701999999999095
Feature517,0.00014842060880845983,-0.9701999999999095
Feature518,0.000682636271863221,-0.9701999999999095
Feature519,0.0,-0.9701999999999095
Feature520,-8.88788630624791e-05,-0.9701999999999095
Feature521,5.6242541506437954e-06,-0.9701999999999095
Feature522,0.0010739710429521095,-0.9701999999999095
Feature523,0.0,-0.9701999999999095
Feature524,0.0005066528353453514,-0.9701999999999095
Feature525,-5.93983099384765e-05,-0.9701999999999095
Feature526,0.0,-0.9701999999999095
Feature527,-0.0006008786872520788,-0.9701999999999095
Feature528,-0.00012948009898297797,-0.9701999999999095
Feature529,0.0,-0.9701999999999095
Feature530,0.0,-0.9701999999999095
Feature531,0.0006358546360246218,-0.9701999999999095
Feature532,0.000308020723778381,-0.9701999999999095
Feature533,0.0005438008424214467,-0.9701999999999095
Feature534,0.000733353394719455,-0.9701999999999095
Feature535,0.0030362266502048673,-0.9701999999999095
Feature536,0.0001751829498525707,-0.9701999999999095
Feature537,0.00048040131593669926,-0.9701999999999095
Feature538,-0.00014000203440961675,-0.9701999999999095
Feature539,0.0012172053063459118,-0.9701999999999095
Feature540,-0.000762426546034152,-0.9701999999999095
Feature541,0.00014495557004028965,-0.9701999999999095
Feature542,0.0,-0.9701999999999095
Feature543,0.0,-0.9701999999999095
Feature544,-0.0003152589546419914,-0.9701999999999095
Feature545,0.0010022192865491726,-0.9701999999999095
Feature546,0.0001914995125866214,-0.9701999999999095
Feature547,-0.0003691993468539979,-0.9701999999999095
Feature548,0.0,-0.9701999999999095
Feature549,-0.00023523548505257973,-0.9701999999999095
Feature550,0.00012337354875581325,-0.9701999999999095
Feature551,0.002072588915677432,-0.9701999999999095
Feature552,0.0008729296517002378,-0.9701999999999095
Feature553,0.0021158371323416057,-0.9701999999999095
Feature554,-7.20905176333631e-05,-0.9701999999999095
Feature555,-0.004926156028894939,-0.9701999999999095
Feature556,-0.0011094667054758758,-0.9701999999999095
Feature557,0.00047805202564526203,-0.9701999999999095
Feature558,0.000167482829754585,-0.9701999999999095
Feature559,0.00103088705282891,-0.9701999999999095
Feature560,0.001413532010345236,-0.9701999999999095
Feature561,0.0005000017808069114,-0.9701999999999095
Feature562,0.0,-0.9701999999999095
Feature563,0.0,-0.9701999999999095
Feature564,0.0001330129395594832,-0.9701999999999095
Feature565,-0.00013213492977007897,-0.9701999999999095
Feature566,-0.00025864419386546376,-0.9701999999999095
Feature567,0.0,-0.9701999999999095
Feature568,0.000978911535051174,-0.9701999999999095
Feature569,0.0003536912943705149,-0.9701999999999095
Feature570,0.00039219604539980315,-0.9701999999999095
Feature571,8.504475389022073e-05,-0.9701999999999095
Feature572,-0.0003565064346918128,-0.9701999999999095
Feature573,0.0,-0.9701999999999095
Feature574,0.0,-0.9701999999999095
Feature575,0.0,-0.9701999999999095
